Opportunity_Rec_ID__c,AccountId,Contact__c,Site_Address_Billing_Address__c,Site_Address_Shipping_Address__c,Name,Probability,CreatedDate,CloseDate,Stage_RecID,StageName,Account_Executive__c,AE_Member_RecID,Strategic_Consultant__c,SC_Member_RecID,OwnerId,Location_RecID,Location__c,Department__c,Solution_Engineer_1__c,Solution_Engineer_2__c,Non_Recurring__c,Amount,Full_Agreement_Term__c,MRR_Delta__c,Sell_Quote__c,Sell_Quote_EXP_Date__c,pricebook2id,product2id
14824,39112,45788,20857,20857,3 Year Meraki Wireless License ,100,3/3/2020,3/3/2020,11,Signed,Ron Walker,620,,0,620,11,Meriplex Solutions,Non-Recurring Revenue,,,630,0,36,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14825,31160,53113,51961,51961,SCI-Loc2928-San Diego Day Rate-032020,100,3/3/2020,3/11/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,5400,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14832,67908,59193,59727,59727,Town Street OPT MPC083973,100,3/3/2020,3/18/2020,11,Signed,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,686.85,468,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14835,68378,54204,55499,55499,Delray Beach - Carrier Change,100,3/3/2020,9/11/2020,11,Signed,Ron Walker,620,Wesley Straw,212,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,164,12,75.5,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14836,68378,54204,55541,55541,Panama City,100,3/3/2020,9/28/2020,11,Signed,Ron Walker,620,Wesley Straw,212,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,164,12,57,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14839,68378,36229,55542,55542,BBC-Apache Junction-Circuit Amendment-032020,100,3/4/2020,9/11/2020,11,Signed,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,1380,280,12,37,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14848,31160,53113,47892,47892,SCI-Loc4843-IPT Refresh-032020 MPC083951,100,3/4/2020,3/6/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,10535.09,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14850,58429,46468,46905,46905,KMP-Loc0997-Broadband-032020,100,3/4/2020,3/10/2020,11,Signed,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,100,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14854,31160,53113,47892,47892,SCI-Loc4843-SIP-032020,100,3/4/2020,3/10/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,300,51,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14855,69770,59549,58821,58821,Additional Switches MPC083956,100,3/4/2020,3/5/2020,11,Signed,Jonathan Montoya,622,,0,622,30,Meriplex Communications ,Non-Recurring Revenue,,,8944.78,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14863,31160,53113,50426,50426,SCI-Loc4012-Replacement UPS-032020,50,3/5/2020,5/30/2020,18,Proposing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,1204,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14865,69770,59549,58821,58821,CMS-Rackspace VCE Amendment-032020,100,3/5/2020,3/6/2020,11,Signed,Jonathan Montoya,622,Eric O'Shea,418,622,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,300,650,60,75,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14866,31160,50823,49388,50014,Loc0743 - IPT Additions,75,3/5/2020,3/31/2021,14,Negotiating,David Pinyon,604,,0,604,30,Meriplex Communications ,Non-Recurring Revenue,,,6898.4,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14867,69716,57041,55408,58199,Memory Upgrade ,100,3/5/2020,3/6/2020,11,Signed,Ron Walker,620,,0,620,11,Meriplex Solutions,Non-Recurring Revenue,,,190,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14869,31160,53113,47723,47723,SCI-Loc4406-SDWAN SIP-032020,50,3/5/2020,2/28/2021,18,Proposing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,300,226,36,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14872,58429,76350,46905,46905,$0 M@M LTE,50,3/5/2020,6/30/2020,18,Proposing,Scott Turner,205,,0,205,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,0,0,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14873,58429,76350,1105,1105,Hurst T1 Replacement ,50,3/5/2020,6/30/2020,18,Proposing,Scott Turner,205,,0,205,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,1,0,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14875,58429,46468,46867,46867,0218 Auburn - Relocation ,100,3/5/2020,4/1/2020,11,Signed,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,35,99.6,,9.7,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14878,36903,53788,55083,55083,Conns-Loc138-Construction Passthrough,100,3/5/2020,3/23/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,9126.63,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14889,69770,59549,58821,58821,CMS-Mouse Keyboard CO-032020,100,3/6/2020,3/10/2020,11,Signed,Jonathan Montoya,622,Eric O'Shea,418,622,30,Meriplex Communications ,Non-Recurring Revenue,,,-5460,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14891,58429,50382,52658,52658,KMP-Loc0218-SDWAN Circuit Move-032020,100,3/6/2020,6/17/2020,16,Order Porter Approved,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,942,36,316,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14897,69770,59549,59271,59271,50 New Users - Plan E3 - Monthly CO,100,3/6/2020,3/13/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Monthly Recurring Revenue,,,0,1600,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14898,67908,59193,59596,59596,ECP-Circuit Amendment-032020 MPC083990,100,3/6/2020,3/27/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,214.42,384,60,-150,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14899,69770,59549,59271,59271,Microsoft Subscription CO Contract # COOP-001-01-0,100,3/6/2020,3/17/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Monthly Recurring Revenue,,,0,7749.59,12,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14915,56518,50716,38262,38262,SMARTnet Renewal  DUE: 3/23/2020 ,0,3/9/2020,3/31/2020,19,System Error,Jonathan Montoya,622,Carrie Hatley,619,622,30,Meriplex Communications ,Non-Recurring Revenue,,,13971,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14919,59180,45655,55999,55999,Stratford Loerne - Stacking Cables,100,3/9/2020,6/17/2020,11,Signed,Jonathan Montoya,622,Nicholas Wade,482,622,30,Meriplex Communications ,Non-Recurring Revenue,,,308,0,12,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14929,68378,54204,58479,58479,Exterior POE Injector ,100,3/10/2020,3/10/2020,11,Signed,Ron Walker,620,,0,620,11,Meriplex Solutions,Non-Recurring Revenue,,,558,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14930,68378,54204,55536,55536,Fort Worth - Construction Passthrough,100,3/10/2020,3/23/2020,11,Signed,Ron Walker,620,Christopher Sykes,599,620,30,Meriplex Communications ,Monthly Recurring Revenue,,,2414.47,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14931,19405,1437,1144,1144,One additional WebEx license,100,3/10/2020,3/27/2020,11,Signed,Jonathan Montoya,622,,0,622,30,Meriplex Communications ,Non-Recurring Revenue,,,282.75,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14938,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 2-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14939,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 3-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14940,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 4-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14941,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 5-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14942,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 6-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14943,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 7-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14944,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 8-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14945,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 9-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14946,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 10-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14947,67908,59193,59358,59358,Emporia KS OPT Circuits MPC084051,100,3/10/2020,3/23/2020,11,Signed,David Pinyon,604,,0,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,373,386,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14948,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 11-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14949,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 12-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14950,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 13-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14951,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 14-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14952,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 15-032020,90,3/10/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,109846.45,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14962,69716,57041,59311,59311,Tyler Firewall ,100,3/11/2020,3/11/2020,11,Signed,Ron Walker,620,,0,620,11,Meriplex Solutions,Non-Recurring Revenue,,,1075,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14966,36903,54246,59745,59745,Conn's 285,100,3/11/2020,6/4/2020,11,Signed,David Pinyon,604,Wesley Straw,212,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,228.85,1364.5,36,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14967,36903,54246,59746,59746,Conn's 284,100,3/11/2020,6/4/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,57.44,1483.5,12,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14969,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 16-032020,90,3/11/2020,8/30/2020,3,Closing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,103671.26,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14970,67908,59193,59632,59632,Loc7011 - Speed Increase MPC084038,100,3/11/2020,3/19/2020,11,Signed,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,702,36,556,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14971,31160,53113,51961,51961,SCI-Loc2928-Bulk Install Part 17-032020,50,3/11/2020,8/28/2020,18,Proposing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,96698.05,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14976,67908,59193,58772,58772,Florence KY circuit correction MPC084071,100,3/11/2020,3/19/2020,11,Signed,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,113.85,193,,-85,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14978,67908,59193,59084,59084,Calvert City MPC084074,100,3/11/2020,3/24/2020,11,Signed,David Pinyon,604,,0,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,445.5,283,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14979,67908,59193,59358,59358,Secondary Circuits at Fl Nationwide MPC084090,100,3/11/2020,3/18/2020,11,Signed,David Pinyon,604,,0,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,287.5,2063,60,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14984,31160,53113,51961,51961,SCI-Loc4843-Cabling CO-032020 MPC084046,100,3/11/2020,3/27/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,1121.4,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14986,69770,59549,59271,59271,SIEM & iBoss CO 8322-007-01-0,0,3/12/2020,4/30/2020,19,System Error,Jonathan Montoya,622,,0,622,30,Meriplex Communications ,Monthly Recurring Revenue,,,5500,6783,60,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14992,68378,36229,55482,55482,BBC-Dacula-Circuit Amendment-032020,100,3/12/2020,9/30/2020,11,Signed,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,125,12,17,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14993,69770,59549,59271,59271,QTY 1 - MS Visual Studio Pro,100,3/12/2020,3/13/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Non-Recurring Revenue,,,1115,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14994,68378,36229,55483,55483,BBC-Jonesboro-Circuit Amendment-032020,100,3/12/2020,10/6/2020,11,Signed,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,626,1,11,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
14997,31160,53113,48543,48543,Loc7398 - SIP,100,3/12/2020,6/12/2020,11,Signed,David Pinyon,604,Wesley Straw,212,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,300,51,12,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15015,69716,57041,57857,57857,VMware Renewal ,100,3/13/2020,5/7/2020,11,Signed,Ron Walker,620,Carrie Hatley,619,620,11,Meriplex Solutions,Non-Recurring Revenue,,,648,0,12,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15017,59180,45655,40924,40924,Cisco Smartnet Renewal for ASA5512 - Term Ends 8/31/2020,100,3/13/2020,3/17/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Non-Recurring Revenue,,,365,0,12,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15019,31160,53113,47786,47786,Loc4575 - IPT Refresh,10,3/13/2020,3/31/2020,17,Identifying,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Non-Recurring Revenue,,,0,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15020,31160,53113,47786,47786,Loc4575 - IPT Refresh,100,3/13/2020,3/17/2020,11,Signed,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Non-Recurring Revenue,,,26296.9,0,12,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15024,31160,53113,48541,48541,Loc7390 - SIP,100,3/13/2020,6/12/2020,11,Signed,David Pinyon,604,,0,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,300,51,12,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15058,69716,57041,55408,58199,New DesLock Licenses ,100,3/17/2020,3/18/2020,11,Signed,Ron Walker,620,Christopher Sykes,599,620,11,Meriplex Solutions,Monthly Recurring Revenue,,,0,200,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15065,67908,59193,59632,59632,Maryville - Contract Management,10,3/17/2020,4/29/2022,17,Identifying,David Pinyon,604,Elmer Mosbey,173,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,,ESTIMATE,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15066,31160,53113,48912,48912,UPS Replacement,50,3/17/2020,5/30/2020,18,Proposing,David Pinyon,604,Carrie Hatley,619,604,30,Meriplex Communications ,Non-Recurring Revenue,,,1204,0,0,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15067,31160,53113,49278,49278,SCI-Loc0484-SDWAN SIP-032020,100,3/17/2020,6/18/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,300,51,36,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15071,19405,51216,1143,1143,Block Support,100,3/17/2020,3/19/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Non-Recurring Revenue,,,4900,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15077,69770,59549,59271,59271,Adobe Acrobat Standard 12 Mo  - QTY 5,100,3/17/2020,3/19/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Non-Recurring Revenue,,,899.4,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15078,67908,59193,58642,58642,"ECP - Distribution Center 2275 Cassans Dr. Fenton, MO 63026   Circuits MPC084106",100,3/17/2020,3/26/2020,11,Signed,David Pinyon,604,Wesley Straw,212,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,113.85,216.65,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15079,69770,59549,59271,59271,Adobe Creative Cloud QTY 1,0,3/17/2020,3/17/2020,19,System Error,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Non-Recurring Revenue,,,1030,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15080,67908,54008,55348,55348,Quote #MPC082012 Managed Network ,50,3/18/2020,5/30/2020,18,Proposing,David Pinyon,604,Wesley Straw,212,604,11,Meriplex Solutions,Monthly Recurring Revenue,,,2995,7280,36,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15081,67908,59193,59755,59755,Testing 510 Kirk MPC084108,100,3/18/2020,3/19/2020,11,Signed,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,300,150,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15082,69716,57041,57857,57857,Notebooks ,100,3/18/2020,3/18/2020,11,Signed,Ron Walker,620,,0,620,11,Meriplex Solutions,Non-Recurring Revenue,,,30810,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15087,69716,57041,57857,57857,30 Additional Deslock Licenses ,100,3/18/2020,3/19/2020,11,Signed,Ron Walker,620,,0,620,11,Meriplex Solutions,Monthly Recurring Revenue,,,0,132,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15088,31160,53113,48121,48121,SCI-Loc6237-Network Refresh-032020,50,3/18/2020,5/30/2020,18,Proposing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,21199.44,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15089,69716,57041,59495,59495,Efax Site move,100,3/18/2020,3/24/2020,11,Signed,Ron Walker,620,,0,620,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,14,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15099,69770,59549,58821,58821,SIEM Change Order Contract 8322-007-01-0,0,3/19/2020,4/30/2020,19,System Error,Jonathan Montoya,622,Wesley Straw,212,622,30,Meriplex Communications ,Monthly Recurring Revenue,,,5500,1558,12,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15101,59180,45655,40924,40924,VPN as a Service - 1100 VPN Clients,0,3/19/2020,3/23/2020,18,Proposing,Jonathan Montoya,622,Carrie Hatley,619,622,11,Meriplex Solutions,Monthly Recurring Revenue,,,1000,11100,36,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15102,67908,59193,59488,59488,Phoenix Ray Rd - Carrier Change MPC084121,100,3/19/2020,3/23/2020,11,Signed,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,538,,459,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15104,31160,53113,50003,50003,Loc2348 - IPT Refresh,50,3/19/2020,4/30/2020,18,Proposing,David Pinyon,604,,0,604,30,Meriplex Communications ,Non-Recurring Revenue,,,23164.76,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15108,67908,59193,59358,59358,Virtual Azure Edge MPC084129,100,3/19/2020,3/20/2020,11,Signed,David Pinyon,604,,0,604,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,100,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15109,31160,53113,48541,48541,SCI-Loc7390-IPT Refresh-032020,50,3/19/2020,5/30/2020,18,Proposing,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,21663.27,0,1,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15112,31160,53113,48543,48543,Loc7398 - IPT Refresh,10,3/19/2020,3/19/2020,17,Identifying,David Pinyon,604,Christopher Sykes,599,604,30,Meriplex Communications ,Non-Recurring Revenue,,,14774.02,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15127,56518,50716,38262,38262,ZOOM Call Recording,100,3/20/2020,3/24/2020,11,Signed,Jonathan Montoya,622,,0,622,30,Meriplex Communications ,Non-Recurring Revenue,,,3447.1,0,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15137,69770,59549,58821,58821,Microsoft 365 Audio Conferencing - QTY 25,100,3/20/2020,3/23/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Monthly Recurring Revenue,,,0,100,,0,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15139,36903,54246,55298,55298,Conn's Homeplus VDI,10,3/20/2020,6/1/2020,17,Identifying,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,65000,36,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15160,36903,54246,55298,55298,Conn's VDI Proposal,25,3/23/2020,6/30/2020,15,Qualifying,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,65000,12,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15161,68378,54204,55558,55558,BBC-Tucson-Circuit Amendment-032020,25,3/23/2020,6/17/2020,15,Qualifying,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15162,68378,36229,55558,55558,BBC-Tucson-Circuit Amendment-032020,50,3/23/2020,1/29/2021,18,Proposing,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue,,,0,750,60,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15178,68378,36229,55511,55511,BBC-Jackson-Circuit Amendment-032020,50,3/23/2020,1/29/2021,18,Proposing,Ron Walker,620,Eric O'Shea,418,620,30,Meriplex Communications ,Monthly Recurring Revenue - Uplift or Downturn,,,0,499,60,374,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15179,67908,59193,59481,59481,ECP-Tucson-Carrier Passthrough-032020 MPC084164,100,3/23/2020,3/24/2020,11,Signed,David Pinyon,604,Eric O'Shea,418,604,30,Meriplex Communications ,Non-Recurring Revenue,,,172.5,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
15184,69770,59549,58821,58821,Windows 10 Pro - QTY 2,100,3/23/2020,3/24/2020,11,Signed,Jonathan Montoya,622,,0,622,11,Meriplex Solutions,Non-Recurring Revenue,,,393,0,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
